user_id,article_id,article_rating
636,111,8
2631,2526,6
741,1232,7
1421,331,10
2932,2465,5
939,111,5
2224,2314,6
168,111,7
2266,1077,10
1248,249,2
1669,111,10
590,906,10
490,111,9
2086,111,2
149,331,1
1806,111,8
2030,1833,5
660,111,7
1067,728,2
911,521,5
544,661,5
113,1712,3
569,111,6
228,878,2
1790,111,2
324,1090,9
163,1624,1
836,2138,3
2570,140,6
1409,1279,4
2244,931,9
828,2155,10
1249,406,5
1673,2434,2
2466,1103,6
728,1445,1
1450,111,5
1251,111,7
2169,583,6
578,2138,10
1870,111,8
2017,125,8
251,1408,7
1256,111,6
1757,452,6
2125,2370,10
1493,2106,10
606,1843,3
2807,1534,5
2264,111,3
2936,2402,9
74,2138,3
2728,1647,1
368,111,3
1839,2462,6
1914,111,1
2038,1914,1
1048,1534,10
1063,2499,2
2133,281,9
2301,2259,5
1664,767,4
16,2138,8
632,111,2
2169,1266,5
2438,1833,3
2454,170,3
2705,1504,6
1409,1763,4
1222,111,1
1802,1931,4
2993,1066,2
2089,1712,4
2727,1534,6
967,1163,3
763,331,1
2140,1372,1
2219,2396,9
1081,498,5
2274,2456,5
2451,2254,5
2038,2314,3
267,1374,8
1679,111,9
103,982,2
2733,111,7
1820,111,9
1214,1008,7
1726,370,1
154,1033,7
753,1171,3
2034,111,8
2483,229,9
1762,2637,5
279,2138,4
260,2414,2
933,1606,7
2092,2625,2
2476,1281,7
914,1214,7
1126,157,10
1389,111,1
2200,770,4
1816,694,9
693,751,8
1247,111,10
2476,1277,1
746,944,5
1392,331,6
1770,1707,2
2604,1496,8
1151,2744,7
1587,2167,8
1658,111,7
2320,484,6
225,1006,5
797,1804,2
1500,111,6
2531,111,2
2820,1165,2
737,111,9
626,111,3
2602,348,3
2418,880,8
673,1888,6
1384,111,9
274,1060,4
2440,70,1
733,558,9
933,2324,8
1736,875,10
1217,111,1
2464,111,10
1280,111,7
684,2082,8
1959,1707,1
2998,1173,5
1304,111,1
1211,2148,3
2665,626,2
767,963,8
2807,1039,5
2807,1204,7
101,111,3
776,1936,6
730,2138,1
1602,7,1
295,1302,10
2128,181,1
2807,712,6
1877,1620,9
2898,2354,4
2856,111,6
634,2402,1
613,2138,2
2357,282,1
1530,2138,10
2655,111,1
2983,2050,8
2483,1060,3
754,111,1
826,1136,8
2280,111,5
1276,2314,9
322,1833,1
1347,1422,4
681,111,1
697,2350,5
552,111,1
2476,49,5
414,1780,9
1836,1141,6
1410,1616,4
971,345,7
1109,2101,8
2715,111,2
338,111,3
1147,1946,6
1790,2138,1
743,1811,7
1220,1470,1
2313,968,2
871,2314,3
1217,268,6
2025,111,2
2164,943,3
690,702,8
731,2732,3
2830,111,5
584,2314,6
804,111,5
1008,111,2
415,2267,7
190,2138,6
2023,111,10
2806,1971,3
713,1983,5
1251,1408,2
1707,2415,4
449,2138,4
2329,2281,3
508,119,1
1709,679,1
1813,111,2
2323,1833,1
93,111,6
1645,111,10
1542,2214,8
1074,499,3
1269,368,4
767,111,4
1625,2138,9
2654,1581,9
797,111,4
1122,583,3
860,544,10
2803,1441,8
907,111,3
650,120,1
1395,1532,8
1269,1147,7
2697,2138,8
1269,2314,1
634,116,4
123,1797,2
209,111,4
2623,1031,2
737,661,8
2803,1163,8
2258,1185,4
434,422,5
2439,1488,7
824,2517,4
2140,122,2
1927,111,2
1951,736,4
1810,2302,5
